Date,Open,High,Low,Close,Adj Close,Volume
2022-10-26,28.250000,28.250000,28.250000,28.250000,28.250000,0
2022-10-27,27.270000,27.270000,27.270000,27.270000,27.270000,0
2022-10-28,27.059999,28.629999,27.000000,27.000000,27.000000,3214100
2022-10-31,27.000000,27.120001,26.000000,26.379999,26.379999,3930900
2022-11-01,26.379999,26.400000,25.370001,25.900000,25.900000,2363000
2022-11-02,25.840000,26.320000,25.250000,25.490000,25.490000,2343100
2022-11-03,25.040001,26.540001,24.850000,26.010000,26.010000,3110600
2022-11-04,26.379999,26.780001,25.770000,25.889999,25.889999,842200
2022-11-07,25.840000,26.030001,25.000000,25.889999,25.889999,1178600
2022-11-08,25.990000,27.240000,25.520000,26.200001,26.200001,1100000
2022-11-09,26.360001,26.580000,25.709999,25.889999,25.889999,717700
2022-11-10,26.480000,28.240000,26.299999,28.090000,28.090000,1177400
2022-11-11,28.250000,30.420000,27.840000,29.950001,29.950001,1660200
2022-11-14,30.540001,31.879999,28.780001,29.389999,29.389999,2931900
2022-11-15,30.740000,31.379999,29.600000,29.910000,29.910000,1844800
2022-11-16,29.740000,29.990000,27.719999,28.809999,28.809999,1095900
2022-11-17,27.610001,29.930000,27.510000,29.010000,29.010000,895500
2022-11-18,29.150000,29.680000,27.600000,28.420000,28.420000,651000
2022-11-21,29.440001,30.000000,26.650000,27.219999,27.219999,2369700
2022-11-22,27.219999,29.840000,27.020000,29.549999,29.549999,1327400
2022-11-23,29.549999,30.770000,28.020000,29.309999,29.309999,1267200
2022-11-25,29.500000,30.459999,29.200001,29.400000,29.400000,361500
2022-11-28,29.420000,29.799999,27.600000,27.870001,27.870001,635500
2022-11-29,27.870001,28.309999,26.170000,27.440001,27.440001,1659800
2022-11-30,27.620001,29.379999,27.410000,28.510000,28.510000,879700
2022-12-01,29.150000,30.600000,28.410000,29.770000,29.770000,1496500
2022-12-02,29.500000,32.900002,29.250000,31.940001,31.940001,2061000
2022-12-05,32.430000,33.389999,31.280001,31.500000,31.500000,2127800
2022-12-06,31.500000,31.820000,29.540001,30.490000,30.490000,1495900
2022-12-07,32.430000,33.950001,31.129999,32.130001,32.130001,3768600
2022-12-08,33.500000,33.500000,31.370001,31.590000,31.590000,1723600
2022-12-09,31.600000,34.380001,31.570000,33.700001,33.700001,2361300
2022-12-12,34.000000,34.240002,32.889999,33.049999,33.049999,1028400
2022-12-13,35.000000,36.000000,33.200001,34.660000,34.660000,2501200
2022-12-14,35.000000,37.310001,34.500000,35.430000,35.430000,2121300
2022-12-15,35.520000,35.849998,33.360001,34.500000,34.500000,2300400
2022-12-16,34.330002,35.410000,32.590000,33.810001,33.810001,5407700
2022-12-19,34.000000,36.369999,32.820000,35.040001,35.040001,2879500
2022-12-20,35.040001,35.700001,33.599998,33.720001,33.720001,1455000
2022-12-21,34.200001,35.799999,33.500000,35.470001,35.470001,1904000
2022-12-22,35.360001,35.520000,32.680000,33.880001,33.880001,1225900
2022-12-23,34.099998,35.290001,33.320000,33.980000,33.980000,1137700
2022-12-27,34.110001,35.500000,33.810001,34.320000,34.320000,1264500
2022-12-28,34.310001,34.759998,32.779999,33.580002,33.580002,1460800
2022-12-29,33.740002,34.540001,32.169998,34.509998,34.509998,1532200
2022-12-30,34.189999,35.250000,34.189999,35.060001,35.060001,1566100
2023-01-03,35.639999,36.490002,32.389999,32.709999,32.709999,1950700
2023-01-04,32.730000,32.790001,29.830000,31.129999,31.129999,3412600
2023-01-05,31.100000,31.100000,29.440001,30.040001,30.040001,2262300
2023-01-06,30.000000,32.830002,28.730000,31.620001,31.620001,3841600
2023-01-09,31.990000,34.250000,30.049999,33.410000,33.410000,4722900
2023-01-10,33.410000,34.590000,32.509998,33.430000,33.430000,2619200
2023-01-11,33.860001,34.180000,31.400000,33.150002,33.150002,2566300
2023-01-12,33.200001,34.400002,32.700001,34.369999,34.369999,1686300
2023-01-13,33.990002,34.150002,31.959999,32.980000,32.980000,1809200
2023-01-17,33.160000,33.389999,31.240000,31.549999,31.549999,2669400
2023-01-18,32.349998,34.849998,32.099998,33.480000,33.480000,3854000
2023-01-19,33.480000,33.779999,32.099998,32.680000,32.680000,1196400
2023-01-20,33.090000,34.730000,32.910000,34.360001,34.360001,1804700
2023-01-23,34.590000,35.470001,33.820000,35.230000,35.230000,1710000
2023-01-24,35.000000,36.619999,33.849998,34.119999,34.119999,2160000
2023-01-25,33.840000,34.090000,32.700001,33.950001,33.950001,2749100
2023-01-26,36.849998,39.189999,33.610001,35.970001,35.970001,6732300
2023-01-27,36.500000,37.349998,34.919998,35.790001,35.790001,4278200
2023-01-30,35.500000,36.990002,35.410000,36.119999,36.119999,2060100
2023-01-31,36.200001,38.730000,36.000000,38.599998,38.599998,3687700
2023-02-01,39.000000,41.950001,38.259998,41.060001,41.060001,4242500
2023-02-02,42.000000,44.259998,41.099998,42.220001,42.220001,4323600
2023-02-03,41.680000,44.279999,41.650002,42.779999,42.779999,2996100
2023-02-06,42.330002,42.470001,40.049999,41.459999,41.459999,2772300
2023-02-07,41.660000,43.029999,41.060001,42.799999,42.799999,2491600
2023-02-08,42.980000,43.529999,41.900002,42.080002,42.080002,1382300
2023-02-09,42.820000,45.500000,42.509998,43.820000,43.820000,3213300
2023-02-10,43.470001,43.470001,41.619999,41.900002,41.900002,2360600
2023-02-13,42.090000,43.450001,40.799999,42.880001,42.880001,1341800
2023-02-14,42.820000,47.150002,42.570000,46.950001,46.950001,2708300
2023-02-15,46.910000,48.110001,46.099998,47.020000,47.020000,2316100
2023-02-16,45.959999,45.959999,44.560001,44.759998,44.759998,1982900
2023-02-17,44.009998,44.439999,42.820000,43.950001,43.950001,1335100
2023-02-21,43.650002,44.410000,40.910000,41.070000,41.070000,2012700
2023-02-22,41.099998,41.939999,39.840000,40.950001,40.950001,2051200
2023-02-23,42.160000,42.889999,40.400002,41.430000,41.430000,1569300
2023-02-24,40.459999,40.830002,37.349998,37.869999,37.869999,4257400
2023-02-27,38.560001,40.549999,38.549999,39.759998,39.759998,2596100
2023-02-28,39.810001,40.180000,39.230000,39.509998,39.509998,1067100
2023-03-01,39.700001,39.900002,38.110001,38.220001,38.220001,1663800
2023-03-02,37.480000,39.610001,37.279999,38.480000,38.480000,1998100
2023-03-03,39.000000,42.430000,38.930000,41.779999,41.779999,2407200
2023-03-06,42.610001,43.180000,41.189999,41.450001,41.450001,1868100
2023-03-07,41.799999,42.169998,40.689999,41.520000,41.520000,1493300
2023-03-08,41.500000,41.549999,40.349998,40.770000,40.770000,1271200
2023-03-09,41.000000,42.610001,40.599998,40.630001,40.630001,1899300
2023-03-10,40.470001,40.580002,38.419998,39.270000,39.270000,1758900
2023-03-13,38.400002,40.599998,37.279999,40.049999,40.049999,1559100
2023-03-14,40.770000,41.830002,40.580002,41.759998,41.759998,929900
2023-03-15,40.990002,41.310001,39.580002,40.930000,40.930000,1728300
2023-03-16,40.860001,43.380001,40.720001,43.270000,43.270000,1553500
2023-03-17,42.930000,44.470001,42.189999,43.580002,43.580002,3635500
2023-03-20,42.689999,44.770000,42.669998,43.240002,43.240002,1883100
2023-03-21,43.840000,44.480000,41.939999,42.549999,42.549999,1235700
2023-03-22,42.730000,42.730000,40.770000,41.430000,41.430000,2154700
2023-03-23,41.500000,43.500000,41.250000,42.990002,42.990002,1745300
2023-03-24,42.500000,42.889999,40.250000,40.770000,40.770000,2084400
2023-03-27,40.950001,42.490002,40.259998,40.310001,40.310001,2186600
2023-03-28,40.250000,40.639999,38.500000,39.180000,39.180000,2470900
2023-03-29,39.910000,42.160000,39.560001,41.750000,41.750000,3593800
2023-03-30,42.450001,42.770000,41.389999,41.619999,41.619999,1879000
2023-03-31,41.980000,43.770000,41.660000,43.270000,43.270000,2063100
2023-04-03,43.000000,44.599998,42.599998,43.389999,43.389999,1853600
