Date,Open,High,Low,Close,Adj Close,Volume
2022-09-14,6.150000,7.120000,6.140000,7.100000,7.100000,9772100
2022-09-15,6.950000,7.515000,6.660000,7.210000,7.210000,8677900
2022-09-16,6.900000,6.905000,6.380000,6.490000,6.490000,6707600
2022-09-19,6.320000,6.710000,6.310000,6.680000,6.680000,4682500
2022-09-20,6.690000,6.800000,6.020000,6.100000,6.100000,4815000
2022-09-21,6.110000,6.440000,5.950000,6.060000,6.060000,2267600
2022-09-22,6.020000,6.170000,5.510000,5.610000,5.610000,3462200
2022-09-23,5.510000,5.685000,5.420000,5.540000,5.540000,1646600
2022-09-26,5.470000,5.720000,5.360000,5.560000,5.560000,2283800
2022-09-27,5.670000,5.830000,5.460000,5.530000,5.530000,1832900
2022-09-28,5.530000,5.830000,5.500000,5.810000,5.810000,1481800
2022-09-29,5.690000,5.780000,5.375000,5.440000,5.440000,1644100
2022-09-30,5.390000,5.630000,5.390000,5.430000,5.430000,1136400
2022-10-03,5.510000,5.610000,5.370000,5.550000,5.550000,2125300
2022-10-04,5.720000,6.130000,5.715000,6.110000,6.110000,1825500
2022-10-05,6.000000,6.155000,5.835000,6.080000,6.080000,1577500
2022-10-06,6.100000,6.270000,6.072000,6.180000,6.180000,1351900
2022-10-07,6.140000,6.190000,5.890000,5.940000,5.940000,1097300
2022-10-10,5.930000,5.970000,5.630000,5.640000,5.640000,1494600
2022-10-11,5.630000,5.730000,5.360000,5.440000,5.440000,1780500
2022-10-12,5.410000,5.460000,5.240000,5.360000,5.360000,1374900
2022-10-13,5.200000,5.425000,5.005000,5.310000,5.310000,2329000
2022-10-14,5.430000,5.430000,4.880000,4.900000,4.900000,2027400
2022-10-17,5.110000,5.150000,4.980000,5.060000,5.060000,1905200
2022-10-18,5.230000,5.340000,4.940000,5.000000,5.000000,1818500
2022-10-19,4.950000,4.965000,4.740000,4.760000,4.760000,1567100
2022-10-20,4.780000,4.895000,4.680000,4.770000,4.770000,1606200
2022-10-21,4.820000,4.825000,4.580000,4.770000,4.770000,1786500
2022-10-24,4.840000,4.880000,4.480000,4.570000,4.570000,1962400
2022-10-25,4.580000,4.940000,4.570000,4.840000,4.840000,1640800
2022-10-26,4.830000,4.920000,4.770000,4.780000,4.780000,1304400
2022-10-27,4.840000,4.920000,4.670000,4.840000,4.840000,1160300
2022-10-28,4.860000,5.140000,4.790000,5.120000,5.120000,1372300
2022-10-31,5.130000,5.280000,5.035000,5.250000,5.250000,1409600
2022-11-01,5.330000,5.450000,5.245000,5.330000,5.330000,1839800
2022-11-02,5.300000,5.430000,5.080000,5.120000,5.120000,1390400
2022-11-03,5.090000,5.295000,5.090000,5.200000,5.200000,1210800
2022-11-04,5.310000,5.320000,5.070000,5.310000,5.310000,1293000
2022-11-07,5.430000,5.450000,5.130000,5.400000,5.400000,1673300
2022-11-08,5.470000,5.570000,5.315000,5.400000,5.400000,1419300
2022-11-09,5.350000,5.420000,5.200000,5.230000,5.230000,1587300
2022-11-10,5.490000,5.530000,5.290000,5.380000,5.380000,2259700
2022-11-11,5.340000,5.665000,5.340000,5.470000,5.470000,2392300
2022-11-14,5.430000,5.460000,5.230000,5.350000,5.350000,2355200
2022-11-15,5.420000,5.690000,5.420000,5.600000,5.600000,2509100
2022-11-16,5.600000,5.640000,5.460000,5.600000,5.600000,1856800
2022-11-17,5.500000,5.510000,5.100000,5.110000,5.110000,1967000
2022-11-18,5.220000,5.230000,5.000000,5.100000,5.100000,1312500
2022-11-21,5.050000,5.120000,4.950000,5.030000,5.030000,1132100
2022-11-22,5.060000,5.250000,4.990000,5.170000,5.170000,1299600
2022-11-23,5.170000,5.440000,5.160000,5.360000,5.360000,1180200
2022-11-25,5.410000,5.450000,5.270000,5.330000,5.330000,383300
2022-11-28,5.270000,5.405000,5.180000,5.190000,5.190000,1093900
2022-11-29,5.230000,5.275000,5.180000,5.190000,5.190000,915900
2022-11-30,5.210000,5.410000,5.165000,5.410000,5.410000,1185700
2022-12-01,5.450000,5.770000,5.450000,5.720000,5.720000,1648200
2022-12-02,5.630000,5.810000,5.585000,5.790000,5.790000,1045300
2022-12-05,5.700000,5.805000,5.270000,5.310000,5.310000,1793900
2022-12-06,5.300000,5.315000,5.150000,5.240000,5.240000,1646500
2022-12-07,5.190000,5.390000,5.110000,5.320000,5.320000,1016300
2022-12-08,5.290000,5.445000,5.228000,5.350000,5.350000,1011500
2022-12-09,5.300000,5.375000,5.230000,5.270000,5.270000,1218800
2022-12-12,5.300000,5.370000,5.150000,5.350000,5.350000,1448700
2022-12-13,5.490000,5.600000,5.220000,5.250000,5.250000,1614100
