Date,Open,High,Low,Close,Adj Close,Volume
2022-04-05,47.380760,47.825382,46.895714,47.041229,46.535843,2654849
2022-04-06,46.693615,46.839127,46.095390,46.386417,45.888062,2082366
2022-04-07,46.095390,46.176231,45.222313,45.529507,45.040359,2395698
2022-04-08,45.521423,45.885204,45.149555,45.383995,44.896412,1102786
2022-04-11,45.044460,45.222313,44.066288,44.122879,43.648842,1764704
2022-04-12,44.147129,44.543251,43.459984,43.532742,43.065041,1363793
2022-04-13,43.548908,44.211803,43.265965,44.033955,43.560875,1388285
2022-04-14,44.163300,44.688763,43.961197,44.163300,43.688831,1519036
2022-04-18,43.985451,44.106709,43.298302,43.476151,43.009064,1334352
2022-04-19,43.500404,44.599838,43.500404,44.324982,43.848774,1550208
2022-04-20,44.842361,45.068714,44.357315,44.907032,44.424572,1214858
2022-04-21,45.367825,45.747776,43.936943,43.985451,43.512894,1306767
2022-04-22,43.823769,43.823769,41.673405,41.746159,41.297657,2336940
2022-04-25,41.309620,42.166531,40.889248,41.948261,41.497585,2424891
2022-04-26,41.560226,41.632984,40.169765,40.210186,39.778187,2709030
2022-04-27,41.107517,41.592564,40.582054,40.679062,40.242023,2580382
2022-04-28,41.123688,41.948261,40.848827,41.746159,41.297657,1665621
2022-04-29,41.600647,41.915928,40.153599,40.307194,39.874149,1707184
2022-05-02,40.226353,40.638641,39.708973,40.582054,40.146057,2272122
2022-05-03,40.792240,41.228779,40.460793,40.864998,40.425961,1639767
2022-05-04,40.848827,41.996765,40.355698,41.964432,41.513580,2840152
2022-05-05,41.487469,41.632984,39.539207,39.781731,39.354332,2759994
2022-05-06,39.450283,39.555374,38.658043,39.159256,38.738544,2995890
2022-05-09,38.439774,38.884399,37.372677,37.437347,37.035137,3520255
2022-05-10,38.270008,38.730801,37.421181,38.124496,37.714905,4208769
2022-05-11,37.995152,39.037994,37.704124,37.857719,37.450996,2982778
2022-05-12,37.534355,37.534355,35.675018,36.725948,36.331383,4669428
2022-05-13,37.388844,38.819725,36.903801,38.569118,38.154751,3639378
2022-05-16,38.601456,39.167339,37.954727,38.625706,38.210728,3102520
