Date,Open,High,Low,Close,Adj Close,Volume
2022-04-05,161.889999,165.960007,161.839996,163.429993,157.437103,6683300
2022-04-06,164.490005,169.270004,163.800003,168.910004,162.716171,8810800
2022-04-07,167.669998,174.589996,167.539993,173.279999,166.925934,7469000
2022-04-08,173.000000,175.910004,172.500000,174.960007,168.544312,7204200
2022-04-11,174.899994,175.039993,169.320007,169.830002,163.602432,8163200
2022-04-12,169.309998,170.559998,166.210007,167.309998,161.174835,8279700
2022-04-13,165.000000,165.000000,156.449997,158.949997,154.422775,18312600
2022-04-14,157.850006,163.869995,156.820007,162.309998,157.687073,11074800
2022-04-18,161.960007,162.789993,158.750000,159.360001,154.821106,6500200
2022-04-19,160.399994,160.500000,153.710007,156.350006,151.896851,9359900
2022-04-20,156.360001,158.100006,155.520004,156.699997,152.236877,6250000
2022-04-21,157.000000,160.380005,155.350006,158.520004,154.005020,7903300
2022-04-22,157.279999,158.320007,154.339996,154.990005,150.575577,7938300
2022-04-25,154.839996,156.639999,152.839996,156.300003,151.848267,6932600
2022-04-26,156.440002,159.690002,155.820007,156.179993,151.731659,6787800
2022-04-27,156.559998,159.500000,154.559998,157.619995,153.130661,6039100
2022-04-28,158.360001,158.440002,154.339996,156.309998,151.857971,7465000
2022-04-29,149.559998,149.860001,139.929993,146.880005,142.696564,25155900
2022-05-02,146.649994,148.899994,143.440002,147.869995,143.658356,9690800
2022-05-03,148.050003,150.740005,147.949997,149.600006,145.339096,6163400
2022-05-04,148.179993,152.369995,147.589996,151.589996,147.272415,5791500
2022-05-05,152.770004,153.320007,150.039993,152.179993,147.845581,6869300
2022-05-06,149.679993,153.520004,149.009995,152.830002,148.477081,6145600
2022-05-09,151.619995,153.539993,148.929993,150.960007,146.660370,6969000
2022-05-10,151.270004,154.529999,150.509995,152.089996,147.758163,6525200
2022-05-11,151.020004,154.759995,150.940002,151.960007,147.631882,5630000
2022-05-12,153.380005,154.350006,150.149994,154.289993,149.895508,6914800
2022-05-13,153.419998,154.389999,151.899994,153.500000,149.128021,6398500
2022-05-16,153.929993,156.889999,153.270004,155.470001,151.041901,6565600
