Date,Open,High,Low,Close,Adj Close,Volume
2022-07-15,13.000000,19.700001,12.050000,16.209999,16.209999,312700
2022-07-18,22.440001,29.500000,22.100000,27.799999,27.799999,806900
2022-07-19,31.740000,33.025002,13.520000,24.879999,24.879999,2265400
2022-07-20,22.010000,23.299999,19.549999,20.700001,20.700001,393600
2022-07-21,21.150000,22.700001,18.290001,20.320000,20.320000,404700
2022-07-22,19.709999,70.980003,19.709999,68.000000,68.000000,2419200
2022-07-25,57.700001,57.700001,38.500000,43.849998,43.849998,1233900
2022-07-26,41.650002,59.000000,37.550999,56.310001,56.310001,888900
2022-07-27,51.279999,79.900002,49.080002,76.690002,76.690002,1343200
2022-07-28,71.029999,198.500000,69.559998,180.000000,180.000000,2426300
2022-07-29,163.399994,485.000000,145.000000,400.250000,400.250000,1456200
2022-08-01,335.500000,767.030029,278.510010,742.000000,742.000000,443800
2022-08-02,930.000000,2555.300049,668.010010,1679.000000,1679.000000,351200
2022-08-03,1900.000000,2117.800049,975.000000,1100.000000,1100.000000,116800
2022-08-04,1108.800049,1108.800049,545.010010,800.000000,800.000000,89300
2022-08-05,919.739990,919.739990,675.000000,721.229980,721.229980,50600
2022-08-08,540.000000,610.000000,405.000000,405.000000,405.000000,45800
2022-08-09,499.000000,499.000000,194.531006,212.000000,212.000000,90800
2022-08-10,203.000000,225.570007,160.000000,217.600006,217.600006,101400
2022-08-11,265.000000,265.000000,205.000000,214.000000,214.000000,73200
2022-08-12,219.990005,219.990005,185.000000,192.270004,192.270004,46100
2022-08-15,194.000000,218.000000,190.000000,192.500000,192.500000,36400
2022-08-16,188.850006,192.800003,170.000000,181.020004,181.020004,31600
2022-08-17,199.000000,200.479996,180.000000,186.927002,186.927002,20300
2022-08-18,182.570007,210.000000,180.000000,190.000000,190.000000,53900
2022-08-19,182.710007,184.750000,170.000000,170.000000,170.000000,24200
2022-08-22,186.880005,188.000000,175.059006,185.000000,185.000000,15100
2022-08-23,183.000000,183.000000,180.100006,180.100006,180.100006,4800
2022-08-24,176.279999,180.449997,171.899994,171.899994,171.899994,9600
2022-08-25,171.050003,188.000000,170.000000,171.000000,171.000000,24900
2022-08-26,168.300003,171.000000,160.020004,165.000000,165.000000,12600
2022-08-29,156.800003,156.800003,138.009995,138.500000,138.500000,6500
2022-08-30,128.320007,128.320007,101.000000,105.000000,105.000000,12900
2022-08-31,102.000000,123.000000,102.000000,119.775002,119.775002,28000
2022-09-01,128.000000,189.000000,110.000000,112.199997,112.199997,51700
2022-09-02,116.980003,127.628998,100.000000,100.010002,100.010002,21400
2022-09-06,104.000000,104.000000,66.199997,68.949997,68.949997,23400
2022-09-07,66.879997,67.989998,55.696999,63.270000,63.270000,46700
2022-09-08,62.400002,66.000000,60.000000,62.346001,62.346001,12500
2022-09-09,65.999001,65.999001,50.959999,61.000000,61.000000,22600
2022-09-12,61.000000,61.000000,58.330002,58.330002,58.330002,12100
2022-09-13,58.099998,58.099998,45.020000,46.000000,46.000000,36500
2022-09-14,46.009998,287.000000,46.009998,189.419998,189.419998,1609400
2022-09-15,250.000000,385.000000,112.037003,134.690002,134.690002,1472100
2022-09-16,137.149994,183.000000,97.500000,108.000000,108.000000,1079900
2022-09-19,102.000000,109.970001,80.010002,92.000000,92.000000,421300
2022-09-20,85.699997,93.999001,72.000000,72.500000,72.500000,360900
2022-09-21,78.989998,104.599998,66.269997,72.900002,72.900002,1747500
2022-09-22,77.680000,78.889999,64.000000,69.050003,69.050003,417900
2022-09-23,64.599998,67.989998,56.700001,63.590000,63.590000,315900
2022-09-26,60.110001,80.000000,59.209999,65.000000,65.000000,650900
2022-09-27,64.250000,70.000000,58.310001,59.540001,59.540001,494900
2022-09-28,57.000000,58.509998,53.000000,55.189999,55.189999,325600
2022-09-29,55.639999,61.930000,50.000000,51.000000,51.000000,332100
2022-09-30,51.500000,51.500000,46.110001,46.799999,46.799999,244800
2022-10-03,51.000000,52.490002,46.180000,48.500000,48.500000,294300
2022-10-04,49.439999,51.590000,47.000000,48.250000,48.250000,219400
2022-10-05,48.590000,48.590000,43.590000,43.750000,43.750000,196100
2022-10-06,44.900002,53.000000,43.049999,43.310001,43.310001,552900
2022-10-07,43.000000,45.000000,37.000000,37.660000,37.660000,267200
2022-10-10,38.900002,38.900002,30.420000,30.420000,30.420000,301100
2022-10-11,30.490000,56.009998,26.360001,41.150002,41.150002,3438500
2022-10-12,49.200001,52.500000,36.090000,38.790001,38.790001,2095900
2022-10-13,34.000000,36.500000,32.000000,32.790001,32.790001,788500
2022-10-14,33.299999,35.570000,29.990000,30.540001,30.540001,890300
2022-10-17,30.299999,33.000000,30.000000,30.500000,30.500000,386100
2022-10-18,30.500000,32.990002,29.000000,30.150000,30.150000,625600
2022-10-19,29.430000,30.389999,27.000000,27.110001,27.110001,378600
2022-10-20,27.000000,31.959999,27.000000,28.000000,28.000000,582100
2022-10-21,27.350000,28.799999,26.511000,27.980000,27.980000,336000
2022-10-24,26.200001,26.823000,22.709999,23.000000,23.000000,591100
2022-10-25,23.299999,25.250000,23.110001,23.610001,23.610001,428500
2022-10-26,24.020000,24.375999,23.020000,23.690001,23.690001,421800
2022-10-27,23.340000,23.537001,20.000000,20.420000,20.420000,551000
2022-10-28,21.000000,21.166000,20.000000,20.469999,20.469999,359400
2022-10-31,20.990000,26.520000,20.200001,20.440001,20.440001,1286200
2022-11-01,20.450001,22.420000,19.010000,19.690001,19.690001,547100
