Date,Open,High,Low,Close,Adj Close,Volume
2022-04-05,10.174000,10.174000,10.174000,10.174000,10.174000,600
2022-04-06,10.174000,10.174000,10.174000,10.174000,10.174000,0
2022-04-07,10.170000,10.170000,10.170000,10.170000,10.170000,4100
2022-04-08,10.180000,10.180000,10.160000,10.160000,10.160000,7600
2022-04-11,10.180000,10.180000,10.160000,10.170000,10.170000,161000
2022-04-12,10.190000,10.190000,10.170000,10.170000,10.170000,82000
2022-04-13,10.170000,10.170000,10.160000,10.170000,10.170000,207000
2022-04-14,10.170000,10.185000,10.170000,10.170000,10.170000,15100
2022-04-18,10.200000,10.200000,10.190000,10.190000,10.190000,500
2022-04-19,10.190000,10.190000,10.180000,10.190000,10.190000,7800
2022-04-20,10.185000,10.185000,10.180000,10.180000,10.180000,8900
2022-04-21,10.180000,10.180000,10.180000,10.180000,10.180000,0
2022-04-22,10.180000,10.180000,10.180000,10.180000,10.180000,2600
2022-04-25,10.190000,10.190000,10.180000,10.180000,10.180000,1400
2022-04-26,10.180000,10.180000,10.180000,10.180000,10.180000,0
2022-04-27,10.190000,10.190000,10.180000,10.180000,10.180000,3300
2022-04-28,10.180000,10.190000,10.180000,10.190000,10.190000,6000
2022-04-29,10.180000,10.180000,10.180000,10.180000,10.180000,1900
2022-05-02,10.190000,10.190000,10.190000,10.190000,10.190000,100300
2022-05-03,10.190000,10.190000,10.190000,10.190000,10.190000,102300
2022-05-04,10.200000,10.200000,10.200000,10.200000,10.200000,31300
2022-05-05,10.210000,10.210000,10.210000,10.210000,10.210000,200
2022-05-06,10.200000,10.200000,10.190000,10.200000,10.200000,13500
2022-05-09,10.200000,10.200000,10.180000,10.180000,10.180000,41300
2022-05-10,10.180000,10.180000,10.180000,10.180000,10.180000,200
2022-05-11,10.200000,10.200000,10.190000,10.200000,10.200000,150700
2022-05-12,10.200000,10.200000,10.190000,10.190000,10.190000,1000
2022-05-13,10.200000,10.200000,10.200000,10.200000,10.200000,55400
2022-05-16,10.200000,10.200000,10.200000,10.200000,10.200000,0
2022-05-17,10.200000,10.200000,10.200000,10.200000,10.200000,5100
2022-05-18,10.190000,10.190000,10.190000,10.190000,10.190000,118700
2022-05-19,10.190000,10.190000,10.190000,10.190000,10.190000,0
2022-05-20,10.191000,10.191000,10.191000,10.191000,10.191000,400
2022-05-23,10.191000,10.191000,10.191000,10.191000,10.191000,0
2022-05-24,10.190000,10.190000,10.190000,10.190000,10.190000,4700
2022-05-25,10.220000,10.220000,10.220000,10.220000,10.220000,400
2022-05-26,10.190000,10.210000,10.190000,10.210000,10.210000,5800
2022-05-27,10.200000,10.240000,10.200000,10.240000,10.240000,50600
2022-05-31,10.210000,10.210000,10.210000,10.210000,10.210000,100
